transaction_id,amount,true_failure_cause,predicted_failure_cause,ai_action,ai_recovered,baseline_action,baseline_recovered
TXN106787,6297.23,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN106788,3369.68,network_error,network_error,retry_24h,True,retry_24h,True
TXN106789,625.76,network_error,network_error,retry_immediate,False,retry_24h,False
TXN106790,1908.75,insufficient_funds,insufficient_funds,suggest_alt_payment_method,True,retry_24h,False
TXN106791,300.7,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN106792,21.41,network_error,network_error,retry_immediate,True,retry_24h,False
TXN106793,3644.17,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN106794,868.3,network_error,network_error,retry_immediate,True,retry_24h,True
TXN106795,1613.72,network_error,network_error,retry_immediate,True,retry_24h,True
TXN106796,1864.07,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN106797,1619.32,network_error,network_error,retry_immediate,True,retry_24h,True
TXN106798,4023.23,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN106799,1193.38,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN106800,1550.61,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106801,1287.53,network_error,network_error,retry_immediate,False,retry_24h,True
TXN106802,1422.24,network_error,network_error,retry_immediate,True,retry_24h,False
TXN106803,5121.38,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106804,2228.9,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN106805,7211.98,network_error,network_error,retry_immediate,False,retry_24h,True
TXN106806,3036.91,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106807,4774.84,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106808,2195.25,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN106809,1387.77,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106810,11878.97,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN106811,1651.67,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN106812,1991.26,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN106813,1790.18,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN106814,3049.46,network_error,network_error,retry_immediate,False,retry_24h,True
TXN106815,2766.42,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106816,946.68,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106817,2319.56,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN106818,1221.83,network_error,network_error,retry_immediate,False,retry_24h,False
TXN106819,756.36,bank_timeout,bank_timeout,retry_24h,False,retry_24h,True
TXN106820,1880.23,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN106821,3152.5,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN106822,4472.46,network_error,network_error,retry_immediate,False,retry_24h,True
TXN106823,762.56,bank_timeout,bank_timeout,retry_24h,False,retry_24h,True
TXN106824,2221.44,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN106825,1169.02,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106826,4882.03,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN106827,269.02,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN106828,775.85,network_error,network_error,retry_immediate,False,retry_24h,True
TXN106829,1193.05,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN106830,3677.16,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106831,2029.79,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106832,8382.46,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN106833,16749.9,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,True
TXN106834,5175.85,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN106835,6455.29,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN106836,1936.95,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106837,10230.21,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106838,2754.13,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,True
TXN106839,463.65,bank_timeout,bank_timeout,retry_24h,True,retry_24h,False
TXN106840,3427.02,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106841,779.72,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN106842,4293.87,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN106843,3700.85,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN106844,1914.95,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN106845,3440.15,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN106846,1698.52,network_error,network_error,retry_immediate,True,retry_24h,True
TXN106847,2353.64,network_error,network_error,retry_immediate,True,retry_24h,True
TXN106848,304.07,bank_timeout,bank_timeout,retry_24h,True,retry_24h,False
TXN106849,1194.82,bank_timeout,network_error,retry_immediate,False,retry_24h,True
TXN106850,1001.56,network_error,network_error,retry_immediate,True,retry_24h,False
TXN106851,2550.24,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN106852,549.91,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN106853,2422.85,network_error,network_error,retry_immediate,False,retry_24h,False
TXN106854,6078.05,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106855,1783.63,network_error,network_error,suggest_alt_payment_method,True,retry_24h,False
TXN106856,8632.34,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106857,3083.48,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN106858,7603.35,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN106859,8016.94,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106860,808.82,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN106861,4919.43,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106862,5288.73,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN106863,872.97,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106864,2062.45,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106865,2052.65,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106866,1026.76,network_error,network_error,retry_immediate,True,retry_24h,True
TXN106867,2171.24,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106868,2156.87,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN106869,4526.89,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN106870,1681.67,network_error,network_error,retry_24h,False,retry_24h,False
TXN106871,1104.27,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN106872,2340.88,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN106873,8362.73,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN106874,2103.74,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106875,2147.67,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN106876,3441.17,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106877,7838.05,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN106878,2635.51,network_error,network_error,retry_immediate,False,retry_24h,False
TXN106879,4319.09,network_error,network_error,retry_immediate,True,retry_24h,False
TXN106880,5464.45,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106881,5433.82,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN106882,1730.61,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN106883,2399.8,network_error,network_error,retry_immediate,True,retry_24h,True
TXN106884,3327.99,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN106885,4759.69,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN106886,800.15,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN106887,1264.33,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106888,1799.54,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106889,1472.7,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN106890,2474.96,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN106891,1566.38,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN106892,2553.25,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN106893,2116.49,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN106894,2806.98,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN106895,1147.74,bank_timeout,bank_timeout,suggest_alt_payment_method,True,retry_24h,True
TXN106896,1351.77,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN106897,1309.87,network_error,network_error,retry_immediate,True,retry_24h,True
TXN106898,4915.47,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN106899,1442.23,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN106900,589.2,network_error,network_error,retry_immediate,False,retry_24h,True
TXN106901,9482.42,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,True
TXN106902,6406.14,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN106903,896.21,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN106904,4924.2,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106905,4389.87,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106906,1713.27,network_error,network_error,retry_immediate,False,retry_24h,False
TXN106907,2400.08,network_error,network_error,retry_immediate,True,retry_24h,True
TXN106908,3290.88,network_error,network_error,retry_immediate,True,retry_24h,False
TXN106909,1964.53,bank_timeout,bank_timeout,retry_24h,False,retry_24h,False
TXN106910,7706.01,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,True
TXN106911,3798.24,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN106912,4538.99,network_error,network_error,retry_immediate,True,retry_24h,True
TXN106913,1512.29,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106914,2094.86,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN106915,311.05,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106916,450.87,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN106917,2691.63,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,True
TXN106918,1979.5,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106919,2957.01,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106920,1362.82,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106921,1271.15,network_error,network_error,retry_immediate,True,retry_24h,True
TXN106922,3124.62,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106923,6719.7,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106924,4719.51,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106925,525.69,network_error,network_error,retry_immediate,True,retry_24h,False
TXN106926,2405.84,network_error,network_error,retry_immediate,True,retry_24h,True
TXN106927,2680.66,network_error,network_error,retry_immediate,False,retry_24h,True
TXN106928,4416.5,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN106929,3452.3,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN106930,2221.97,network_error,network_error,retry_immediate,False,retry_24h,False
TXN106931,1103.99,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106932,2609.67,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN106933,3600.14,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN106934,1273.76,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN106935,2650.68,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN106936,2324.67,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN106937,490.73,network_error,network_error,retry_immediate,True,retry_24h,False
TXN106938,5519.91,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN106939,3464.77,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106940,2120.59,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN106941,1325.95,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN106942,1529.36,network_error,network_error,retry_immediate,False,retry_24h,True
TXN106943,2877.39,network_error,network_error,retry_immediate,True,retry_24h,False
TXN106944,847.53,network_error,network_error,retry_24h,False,retry_24h,True
TXN106945,1614.51,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN106946,4654.24,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN106947,1052.91,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN106948,11423.49,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106949,2589.06,bank_timeout,bank_timeout,retry_24h,False,retry_24h,False
TXN106950,6286.64,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106951,1650.57,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106952,121.38,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN106953,1588.11,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN106954,1825.75,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106955,1968.5,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN106956,2021.01,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN106957,3802.21,network_error,bank_timeout,retry_2h,True,retry_24h,False
TXN106958,3618.7,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106959,1684.02,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN106960,888.45,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106961,1494.02,network_error,bank_timeout,retry_2h,False,retry_24h,False
TXN106962,2440.59,network_error,network_error,retry_immediate,True,retry_24h,True
TXN106963,4333.3,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN106964,2216.77,network_error,network_error,retry_immediate,False,retry_24h,False
TXN106965,8326.55,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN106966,1637.79,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN106967,1051.0,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106968,2569.45,network_error,network_error,retry_immediate,True,retry_24h,False
TXN106969,1736.91,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106970,1305.4,network_error,network_error,retry_immediate,True,retry_24h,True
TXN106971,6491.63,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN106972,5011.97,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,True
TXN106973,3324.82,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106974,351.58,network_error,network_error,retry_immediate,True,retry_24h,True
TXN106975,4069.09,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN106976,490.91,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN106977,8701.9,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106978,8289.1,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106979,1515.29,network_error,network_error,retry_immediate,True,retry_24h,False
TXN106980,3060.96,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106981,693.42,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN106982,4678.04,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106983,1781.04,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN106984,10670.8,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106985,7003.59,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,True
TXN106986,6336.07,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106987,427.67,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN106988,3411.33,network_error,network_error,retry_immediate,True,retry_24h,False
TXN106989,6002.17,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,True
TXN106990,1441.38,network_error,network_error,retry_immediate,True,retry_24h,False
TXN106991,394.71,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN106992,405.15,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN106993,2286.98,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN106994,4453.56,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN106995,4010.39,network_error,network_error,retry_immediate,True,retry_24h,False
TXN106996,395.93,network_error,bank_timeout,retry_2h,False,retry_24h,True
TXN106997,2099.11,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN106998,3157.92,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN106999,7301.37,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN107000,644.74,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN107001,4186.69,network_error,network_error,retry_immediate,True,retry_24h,True
TXN107002,1671.33,network_error,network_error,retry_immediate,False,retry_24h,True
TXN107003,397.28,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN107004,3385.27,network_error,network_error,retry_immediate,True,retry_24h,True
TXN107005,444.82,network_error,network_error,retry_immediate,False,retry_24h,True
TXN107006,537.37,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN107007,633.76,network_error,network_error,retry_24h,False,retry_24h,False
TXN107008,6861.43,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN107009,5182.77,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,True
TXN107010,2253.22,network_error,network_error,retry_immediate,True,retry_24h,False
TXN107011,5969.19,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN107012,4574.36,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN107013,460.06,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN107014,4541.39,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107015,5400.18,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN107016,6158.07,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107017,2580.39,network_error,network_error,retry_immediate,True,retry_24h,False
TXN107018,4148.39,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107019,4701.1,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN107020,1378.44,network_error,bank_timeout,retry_2h,True,retry_24h,True
TXN107021,3588.22,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN107022,2025.82,network_error,network_error,retry_immediate,False,retry_24h,False
TXN107023,1728.09,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107024,2687.75,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN107025,4322.59,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,True
TXN107026,5352.04,bank_timeout,network_error,retry_immediate,True,retry_24h,True
TXN107027,4547.55,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN107028,2483.2,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN107029,537.34,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN107030,1458.34,bank_timeout,bank_timeout,suggest_alt_payment_method,False,retry_24h,False
TXN107031,7136.79,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107032,3666.24,insufficient_funds,insufficient_funds,suggest_alt_payment_method,True,retry_24h,False
TXN107033,1797.88,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN107034,6669.76,network_error,network_error,retry_immediate,True,retry_24h,False
TXN107035,1037.58,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN107036,3285.23,network_error,bank_timeout,retry_2h,True,retry_24h,True
TXN107037,1321.33,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN107038,879.71,network_error,bank_timeout,retry_2h,False,retry_24h,False
TXN107039,1811.67,network_error,network_error,retry_immediate,False,retry_24h,False
TXN107040,1749.88,network_error,network_error,retry_immediate,True,retry_24h,False
TXN107041,1182.86,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN107042,3513.22,network_error,network_error,retry_immediate,False,retry_24h,False
TXN107043,3738.16,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN107044,5120.23,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107045,3905.12,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107046,1863.98,bank_timeout,bank_timeout,suggest_alt_payment_method,True,retry_24h,False
TXN107047,4492.12,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN107048,5790.64,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107049,4065.49,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN107050,603.09,network_error,network_error,retry_immediate,False,retry_24h,False
TXN107051,2172.41,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN107052,2197.77,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107053,2340.58,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN107054,3153.55,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107055,2073.74,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107056,127.62,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN107057,4580.87,bank_timeout,bank_timeout,retry_24h,True,retry_24h,False
TXN107058,1210.28,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN107059,8311.01,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN107060,5582.28,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107061,1116.18,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN107062,2873.5,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN107063,2909.27,network_error,network_error,retry_immediate,True,retry_24h,False
TXN107064,1027.36,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN107065,3460.68,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107066,1458.09,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107067,1962.52,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN107068,2587.23,network_error,network_error,retry_immediate,False,retry_24h,True
TXN107069,687.04,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN107070,8564.81,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN107071,589.83,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN107072,3402.25,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN107073,4142.1,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN107074,4745.04,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN107075,4859.92,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,True
TXN107076,2525.27,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107077,999.51,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN107078,7002.29,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN107079,4093.33,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN107080,1065.26,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN107081,398.55,network_error,network_error,retry_immediate,True,retry_24h,False
TXN107082,11869.59,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN107083,1197.18,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN107084,2594.83,network_error,network_error,retry_immediate,True,retry_24h,True
TXN107085,9261.44,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN107086,846.14,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN107087,5944.9,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN107088,2123.49,insufficient_funds,insufficient_funds,suggest_alt_payment_method,True,retry_24h,False
TXN107089,1643.58,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN107090,134.09,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN107091,3016.11,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN107092,2964.56,network_error,network_error,retry_immediate,False,retry_24h,False
TXN107093,5274.27,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN107094,3128.91,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN107095,2036.6,network_error,network_error,retry_immediate,False,retry_24h,False
TXN107096,3204.24,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107097,1219.56,network_error,network_error,retry_immediate,False,retry_24h,False
TXN107098,7777.95,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN107099,3043.45,network_error,network_error,retry_immediate,False,retry_24h,True
TXN107100,3614.63,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN107101,1102.21,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN107102,1921.17,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN107103,2140.66,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN107104,6069.68,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN107105,771.64,network_error,network_error,retry_immediate,True,retry_24h,False
TXN107106,931.48,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN107107,652.89,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107108,830.11,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107109,2695.49,network_error,network_error,retry_immediate,False,retry_24h,True
TXN107110,1272.35,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN107111,4588.69,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN107112,3792.24,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN107113,9295.06,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN107114,1449.57,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN107115,2831.7,network_error,bank_timeout,retry_2h,True,retry_24h,False
TXN107116,2944.26,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN107117,1660.72,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
